52,2023-09-29 17:35:55,None,1,100.0,48
53,2023-09-29 17:35:55,None,1,100.0,49
54,2023-09-29 17:35:55,None,1,100.0,50
55,2023-09-29 17:35:55,None,1,100.0,51
56,2023-09-29 17:35:55,None,1,100.0,52
57,2023-09-29 17:35:55,None,1,100.0,53
58,2023-09-29 17:35:55,None,1,100.0,54
59,2023-09-29 17:35:55,None,1,100.0,55
60,2023-09-29 17:35:55,None,1,100.0,56
61,2023-09-29 17:35:55,None,1,100.0,57
62,2023-09-29 17:35:55,None,1,100.0,58
63,2023-09-29 17:35:55,None,1,100.0,59
75,2023-09-29 17:35:55,None,1,100.0,74
76,2023-09-29 17:35:55,None,1,100.0,75
77,2023-09-29 17:35:55,None,1,100.0,76
78,2023-09-29 17:35:55,None,1,100.0,77
79,2023-09-29 17:35:55,None,1,100.0,78
80,2023-09-29 17:35:55,None,1,100.0,79
81,2023-09-29 17:35:55,None,1,100.0,80
82,2023-09-29 17:35:55,None,1,100.0,81
83,2023-09-29 17:35:55,None,1,100.0,82
84,2023-09-29 17:35:55,None,1,100.0,83
85,2023-09-29 17:35:55,None,1,100.0,84
86,2023-09-29 17:35:55,None,1,100.0,85
87,2023-09-29 17:35:55,None,1,100.0,86
88,2023-09-29 17:35:55,None,1,100.0,87
89,2023-09-29 17:35:55,None,1,100.0,88
90,2023-09-29 17:35:55,None,1,100.0,89
91,2023-09-29 17:35:55,None,1,100.0,90
92,2023-09-29 17:35:55,None,1,100.0,91
93,2023-09-29 17:35:55,None,1,100.0,92
94,2023-09-29 17:35:55,None,1,100.0,93
95,2023-09-29 17:35:55,None,1,100.0,94
96,2023-09-29 17:35:55,None,1,100.0,95
97,2023-09-29 17:35:55,None,1,100.0,96
98,2023-09-29 17:35:55,None,1,100.0,97
99,2023-09-29 17:35:55,None,1,100.0,98
100,2023-09-29 17:35:55,None,1,100.0,99
101,2023-09-29 17:35:55,None,1,100.0,100
102,2023-09-29 17:35:55,None,1,100.0,101
103,2023-09-29 17:35:55,None,1,100.0,102
104,2023-09-29 17:35:55,None,1,100.0,103
105,2023-09-29 17:35:55,None,1,100.0,104
106,2023-09-29 17:35:55,None,1,100.0,105
107,2023-09-29 17:35:55,None,1,100.0,106
108,2023-09-29 17:35:55,None,1,100.0,107
109,2023-09-29 17:35:55,None,1,100.0,108
110,2023-09-29 17:35:55,None,1,100.0,109
111,2023-09-29 17:35:55,None,1,100.0,110
112,2023-09-29 17:35:55,None,1,100.0,111
113,2023-09-29 17:35:55,None,1,100.0,112
114,2023-09-29 17:35:55,None,1,100.0,113
115,2023-09-29 17:35:55,None,1,100.0,114
116,2023-09-29 17:35:55,None,1,100.0,115
117,2023-09-29 17:35:55,None,1,100.0,116
118,2023-09-29 17:35:55,None,1,100.0,117
119,2023-09-29 17:35:55,None,1,100.0,118
120,2023-09-29 17:35:55,None,1,100.0,119
121,2023-09-29 17:35:55,None,1,100.0,120
122,2023-09-29 17:35:55,None,1,100.0,121
123,2023-09-29 17:35:55,None,1,100.0,122
124,2023-09-29 17:35:55,None,1,100.0,123
125,2023-09-29 17:35:55,None,1,100.0,124
126,2023-09-29 17:35:55,None,1,100.0,125
127,2023-09-29 17:35:55,None,1,100.0,126
128,2023-09-29 17:35:55,None,1,100.0,127
129,2023-09-29 17:35:55,None,1,100.0,128
130,2023-09-29 17:35:55,None,1,100.0,129
131,2023-09-29 17:35:55,None,1,100.0,130
132,2023-09-29 17:35:55,None,1,100.0,131
133,2023-09-29 17:35:55,None,1,100.0,132
134,2023-09-29 17:35:55,None,1,100.0,133
138,2023-09-29 17:35:55,None,1,100.0,137
139,2023-09-29 17:35:55,None,1,100.0,138
140,2023-09-29 17:35:55,None,1,100.0,139
141,2023-09-29 17:35:55,None,1,100.0,140
142,2023-09-29 17:35:55,None,1,100.0,141
143,2023-09-29 17:35:55,None,1,100.0,142
144,2023-09-29 17:35:55,None,1,100.0,143
145,2023-09-29 17:35:55,None,1,100.0,144
146,2023-09-29 17:35:55,None,1,100.0,145
147,2023-09-29 17:35:55,None,1,100.0,146
148,2023-09-29 17:35:55,None,1,100.0,147
149,2023-09-29 17:35:55,None,1,100.0,148
150,2023-09-29 17:35:55,None,1,100.0,149
151,2023-09-29 17:35:55,None,1,100.0,150
152,2023-09-29 17:35:55,None,1,100.0,151
153,2023-09-29 17:35:55,None,1,100.0,152
154,2023-09-29 17:35:55,None,1,100.0,153
155,2023-09-29 17:35:55,None,1,100.0,154
156,2023-09-29 17:35:55,None,1,100.0,155
157,2023-09-29 17:35:55,None,1,100.0,156
158,2023-09-29 17:35:55,None,1,100.0,157
159,2023-09-29 17:35:55,None,1,100.0,158
160,2023-09-29 17:35:55,None,1,100.0,159
161,2023-09-29 17:35:55,None,1,100.0,160
162,2023-09-29 17:35:55,None,1,100.0,161
163,2023-09-29 17:35:55,None,1,0.0,162
164,2023-09-29 17:35:55,None,1,0.0,163
165,2023-09-29 17:35:55,None,1,0.0,164
166,2023-09-29 17:35:55,None,1,0.0,165
167,2023-09-29 17:35:55,None,1,0.0,166
168,2023-09-29 17:35:55,None,1,0.0,167
169,2023-09-29 17:35:55,None,1,0.0,168
170,2023-09-29 17:35:55,None,1,100.0,169
171,2023-09-29 17:35:55,None,1,100.0,170
172,2023-09-29 17:35:55,None,1,0.0,171
173,2023-09-29 17:35:55,None,1,0.0,172
174,2023-10-10 20:45:51,None,1,100.0,173
175,2023-10-10 20:46:38,None,1,100.0,174
176,2023-10-17 17:36:01,None,1,0.0,175
177,2023-10-17 17:37:30,None,1,0.0,176
178,2023-10-17 17:37:30,None,1,0.0,177
179,2023-10-17 17:37:30,None,1,0.0,178
180,2023-10-17 17:37:30,None,1,0.0,179
181,2023-10-17 17:38:55,None,1,0.0,180
182,2023-10-17 17:38:55,None,1,0.0,181
183,2023-10-17 17:38:55,None,1,0.0,182
184,2023-10-17 17:38:55,None,1,0.0,183
185,2023-10-17 17:38:55,None,1,0.0,184
186,2023-11-10 14:06:41,None,1,100.0,185
187,2023-11-10 14:07:06,None,1,100.0,186
188,2023-11-10 14:07:41,None,1,100.0,187
189,2023-11-10 14:39:37,None,1,100.0,188
190,2023-11-10 14:40:01,None,1,100.0,189
191,2023-11-10 14:40:26,None,1,100.0,190
192,2023-11-10 15:04:10,None,1,100.0,191
193,2023-11-10 15:04:24,None,1,100.0,192
194,2023-11-10 15:04:44,None,1,100.0,193
195,2023-11-10 15:05:00,None,1,100.0,194
196,2023-11-10 15:05:19,None,1,100.0,195
197,2023-11-10 15:05:34,None,1,100.0,196
198,2023-11-10 15:08:45,None,1,100.0,197
199,2023-11-10 15:08:56,None,1,100.0,198
200,2023-11-10 15:09:15,None,1,100.0,199
201,2023-11-10 15:10:50,None,1,100.0,200
202,2023-11-10 15:11:14,None,1,100.0,201
203,2023-11-10 15:11:29,None,1,100.0,202
204,2023-11-27 12:57:46,None,1,0.0,203
205,2023-11-27 12:57:46,None,1,0.0,204
206,2023-11-27 12:57:46,None,1,0.0,205
207,2023-11-27 12:57:47,None,1,0.0,206
208,2023-11-27 12:57:47,None,1,0.0,207
209,2023-11-27 12:57:47,None,1,0.0,208
210,2023-11-27 12:57:47,None,1,0.0,209
211,2023-11-27 12:57:47,None,1,0.0,210
212,2023-11-27 18:08:05,None,1,0.0,211
213,2023-11-27 18:08:05,None,1,0.0,212
214,2023-11-27 18:08:05,None,1,0.0,213
215,2023-11-27 18:08:05,None,1,0.0,214
216,2023-11-27 18:08:05,None,1,0.0,215
217,2023-11-27 18:08:05,None,1,0.0,216
218,2023-11-28 16:21:51,None,1,0.0,217
219,2023-11-28 16:21:51,None,1,0.0,218
220,2023-11-28 16:21:51,None,1,0.0,219
221,2023-11-28 16:21:51,None,1,0.0,220
222,2023-11-28 16:21:51,None,1,0.0,221
223,2023-11-28 16:21:51,None,1,0.0,222
224,2023-11-28 16:25:26,None,1,100.0,223
225,2023-12-04 18:39:20,None,1,0.0,224
226,2023-12-04 18:39:20,None,1,0.0,225
227,2023-12-04 18:39:20,None,1,0.0,226
228,2023-12-04 18:39:21,None,1,0.0,227
229,2023-12-04 18:39:21,None,1,0.0,228
230,2023-12-04 18:39:21,None,1,0.0,229
231,2023-12-04 18:39:21,None,1,0.0,230
232,2023-12-04 18:39:21,None,1,0.0,231
233,2023-12-04 18:39:21,None,1,0.0,232
234,2023-12-04 18:39:21,None,1,0.0,233
235,2023-12-04 18:39:21,None,1,0.0,234
236,2023-12-04 18:39:21,None,1,0.0,235
237,2023-12-04 18:39:21,None,1,0.0,236
238,2023-12-04 18:39:21,None,1,0.0,237
239,2023-12-04 18:39:21,None,1,0.0,238
240,2023-12-04 18:39:21,None,1,0.0,239
241,2023-12-04 18:39:21,None,1,0.0,240
242,2023-12-04 18:39:21,None,1,0.0,241
243,2023-12-04 18:39:21,None,1,0.0,242
244,2023-12-04 18:39:21,None,1,0.0,243
245,2023-12-04 18:39:21,None,1,0.0,244
246,2023-12-21 14:53:09,None,1,0.0,245
247,2023-12-21 14:53:09,None,1,0.0,246
248,2023-12-21 14:53:53,None,1,0.0,247
249,2023-12-21 14:53:53,None,1,0.0,248
250,2023-12-21 14:53:53,None,1,0.0,249
251,2023-12-25 17:42:36,None,1,0.0,250
252,2023-12-25 17:42:36,None,1,0.0,251
253,2023-12-25 17:42:36,None,1,0.0,252
254,2023-12-25 17:42:36,None,1,0.0,253
255,2024-02-02 15:37:37,None,1,0.0,254
256,2024-02-02 15:37:37,None,1,0.0,255
257,2024-02-02 15:37:37,None,1,0.0,256
258,2024-02-14 14:49:07,None,1,0.0,257
260,2024-02-14 14:49:07,None,1,0.0,259
261,2024-02-14 14:49:07,None,1,0.0,260
265,2024-02-15 01:46:14,None,1,0.0,264
266,2024-02-15 01:46:14,None,1,0.0,265
267,2024-02-15 01:46:14,None,1,0.0,266
268,2024-02-15 01:46:14,None,1,0.0,267
269,2024-02-22 20:10:32,None,1,0.0,268
270,2024-02-22 20:10:32,None,1,0.0,269
271,2024-02-22 20:10:32,None,1,0.0,270
272,2024-02-22 20:10:32,None,1,0.0,271
273,2024-02-22 20:10:32,None,1,0.0,272
274,2024-02-22 20:10:32,None,1,0.0,273
275,2024-02-22 20:10:32,None,1,0.0,274
276,2024-02-29 17:54:51,None,1,0.0,275
277,2024-02-29 17:54:51,None,1,0.0,276
278,2024-02-29 17:54:51,None,1,0.0,277
279,2024-02-29 17:54:51,None,1,0.0,278
280,2024-02-29 17:56:56,None,1,100.0,279
281,2024-02-29 17:58:12,None,1,0.0,280
282,2024-02-29 17:58:12,None,1,0.0,281
283,2024-03-11 14:51:29,None,1,0.0,282
284,2024-03-11 14:51:29,None,1,0.0,283
285,2024-03-11 14:51:29,None,1,0.0,284
286,2024-03-11 14:51:29,None,1,0.0,285
287,2024-03-11 14:51:29,None,1,0.0,286
288,2024-03-11 14:51:29,None,1,0.0,287
289,2024-03-11 14:51:29,None,1,0.0,288
297,2024-03-13 16:16:12,None,1,0.0,296
298,2024-03-13 16:17:50,None,1,100.0,297
299,2024-03-13 16:19:10,None,1,100.0,298
300,2024-03-14 19:29:33,None,1,0.0,299
301,2024-03-14 19:29:33,None,1,0.0,300
302,2024-03-19 16:48:15,None,1,0.0,301
303,2024-03-19 16:48:15,None,1,0.0,302
304,2024-03-19 16:48:15,None,1,0.0,303
305,2024-03-20 17:02:23,None,1,0.0,304
306,2024-03-20 17:02:23,None,1,0.0,305
307,2024-03-20 17:02:23,None,1,0.0,306
308,2024-03-21 09:39:21,None,1,0.0,307
309,2024-03-21 09:39:21,None,1,0.0,308
310,2024-03-21 09:39:21,None,1,0.0,309
311,2024-03-21 09:39:21,None,1,0.0,310
312,2024-03-21 12:26:30,None,1,0.0,311
313,2024-03-21 12:26:30,None,1,0.0,312
314,2024-03-21 12:26:30,None,1,0.0,313
315,2024-03-21 12:26:30,None,1,0.0,314
316,2024-03-25 19:53:07,None,1,0.0,315
317,2024-03-25 19:53:07,None,1,0.0,316
318,2024-03-25 19:53:07,None,1,0.0,317
319,2024-03-25 19:53:07,None,1,0.0,318
320,2024-03-25 19:53:07,None,1,0.0,319
321,2024-03-25 19:53:07,None,1,0.0,320
322,2024-03-25 19:53:07,None,1,0.0,321
323,2024-03-29 11:16:42,None,1,100.0,322
324,2024-03-29 12:01:23,None,1,0.0,323
325,2024-03-29 12:01:23,None,1,0.0,324
326,2024-04-02 20:24:17,None,1,0.0,325
327,2024-04-02 20:24:17,None,1,0.0,326
328,2024-04-02 20:24:17,None,1,0.0,327
329,2024-04-02 20:24:17,None,1,0.0,328
330,2024-04-02 20:24:17,None,1,0.0,329
331,2024-04-02 20:24:17,None,1,0.0,330
332,2024-04-02 20:24:17,None,1,0.0,331
333,2024-04-02 20:24:17,None,1,0.0,332
334,2024-04-04 19:15:45,None,1,0.0,333
335,2024-04-04 19:15:45,None,1,0.0,334
336,2024-04-04 19:15:45,None,1,0.0,335
337,2024-04-04 19:15:45,None,1,0.0,336
338,2024-04-04 19:15:45,None,1,0.0,337
339,2024-04-04 19:15:45,None,1,0.0,338
340,2024-04-08 16:03:35,None,1,0.0,339
341,2024-04-08 16:03:35,None,1,0.0,340
342,2024-04-08 16:03:35,None,1,0.0,341
343,2024-04-08 16:03:35,None,1,0.0,342
344,2024-04-08 16:03:35,None,1,0.0,343
345,2024-04-08 16:03:35,None,1,0.0,344
346,2024-04-08 16:03:35,None,1,0.0,345
347,2024-04-08 16:03:35,None,1,0.0,346
348,2024-04-08 16:03:35,None,1,0.0,347
349,2024-04-08 16:03:35,None,1,0.0,348
350,2024-04-08 16:03:35,None,1,0.0,349
351,2024-04-08 16:03:35,None,1,0.0,350
352,2024-04-08 16:03:35,None,1,0.0,351
353,2024-04-08 16:03:35,None,1,0.0,352
354,2024-04-08 16:03:35,None,1,0.0,353
355,2024-04-09 13:37:32,None,1,0.0,354
356,2024-04-09 13:37:32,None,1,0.0,355
357,2024-04-09 13:37:32,None,1,0.0,356
358,2024-04-09 13:37:32,None,1,0.0,357
359,2024-04-09 13:37:32,None,1,0.0,358
360,2024-04-09 13:37:32,None,1,0.0,359
361,2024-04-15 18:45:03,None,1,0.0,360
362,2024-04-15 18:45:03,None,1,0.0,361
363,2024-04-15 18:45:03,None,1,0.0,362
364,2024-04-15 18:45:03,None,1,0.0,363
365,2024-04-15 18:45:03,None,1,0.0,364
366,2024-04-15 18:45:03,None,1,0.0,365
367,2024-04-16 13:41:10,None,1,100.0,366
370,2024-04-25 11:08:45,None,1,100.0,369
371,2024-04-25 11:47:19,None,1,100.0,370
372,2024-04-25 11:54:52,None,1,100.0,371
373,2024-04-25 18:31:47,None,1,0.0,372
374,2024-04-25 18:31:47,None,1,0.0,373
375,2024-04-25 18:31:47,None,1,0.0,374
376,2024-04-25 18:31:47,None,1,0.0,375
377,2024-04-25 18:31:47,None,1,0.0,376
378,2024-04-26 11:17:43,None,1,100.0,377
379,2024-04-26 11:28:40,None,1,100.0,378
380,2024-04-26 11:29:09,None,1,100.0,379
381,2024-04-26 11:29:18,None,1,100.0,380
382,2024-05-24 12:13:49,None,1,100.0,381
383,2024-05-30 12:14:32,None,1,0.0,382
384,2024-05-30 12:14:32,None,1,0.0,383
385,2024-05-30 12:14:32,None,1,0.0,384
